screen,compound_plate,prism_replicate,culture,row_id,error_rate,NC.median,NC.mad,PC.median,PC.mad,DR,SSMD,PASS,n.PASS
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000863::P106::PR500A::REP1M,0,13.533866526827252,0.35023486636613416,7.1347385603872375,1.6831762378243134,6.399127966440014,3.722092721447194,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000866::P115::PR500A::REP1M,0,9.959298407817165,0.6758459317107464,1.3676168907266915,2.5592659299005507,8.591681517090475,3.24581828948933,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000868::P112::PR500A::REP1M,0,11.652890711745675,0.4407312794450684,2.8378676868359785,2.8024528817792715,8.815023024909696,3.107276060449145,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000869::P115::PR500A::REP1M,0,12.706816025648479,0.4001861646021789,3.9259465571621894,1.3214823048409443,8.780869468486289,6.35950284184656,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000872::P102::PR500A::REP1M,0,10.949496740498319,0.5693436695905558,1.6413253903165603,1.7633686509269166,9.308171350181759,5.0232891505003074,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000873::P105::PR500A::REP1M,0,13.187795259643185,0.24544997062705246,4.814643216396963,1.5683341653816836,8.373152043246222,5.274676087542381,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000875::P119::PR500A::REP1M,0,10.804507099950573,0.6822767335065845,1.2191194162547867,2.0358764055960745,9.585387683695787,4.464217636317343,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000878::P110::PR500A::REP1M,0.01666666666666672,11.22407782167831,0.5803124881421377,3.215722105014442,1.2078781471230453,8.008355716663868,5.976164867763094,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000879::P105::PR500A::REP1M,0,12.037139925737897,0.6009903397072656,3.0457505326174945,1.5320982951240436,8.991389393120402,5.463377601020802,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000880::P101::PR500A::REP1M,0,13.773839083076428,0.33145643429503063,5.825808962146077,1.6639988254707974,7.948030120930351,4.684433919935794,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000881::P112::PR500A::REP1M,0,11.54430843262815,0.34056865412954834,2.496773991505592,1.6033753638649955,9.047534441122558,5.519663602074156,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000882::P102::PR500A::REP1M,0,11.42586487939302,1.0828543941733408,5.3367550659726,0.8533719320006427,6.08910981342042,4.416554755908307,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000884::P110::PR500A::REP1M,0,12.881931807016278,0.49472953816498727,5.230622916624014,1.4585769848498886,7.651308890392263,4.96774969931043,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000885::P114::PR500A::REP1M,0,13.055571616068354,0.6151047679689544,4.857934570534249,1.526059664850424,8.197637045534105,4.982273387707071,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000886::P110::PR500A::REP1M,0,11.394819862836918,0.5283543158801203,2.6011498399469586,1.5127121936141814,8.793670022889959,5.488057095427127,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000888::P107::PR500A::REP1M,0.01666666666666672,11.971500237073888,0.4217269207506773,3.6850696512600534,1.2938064660870656,8.286430585813836,6.089361737088684,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000890::P117::PR500A::REP1M,0,12.768157881838857,0.33831804593912224,4.963734097606879,1.5629573588420056,7.804423784231978,4.880344116780325,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000891::P109::PR500A::REP1M,0,12.192319034403482,0.47662869798746554,4.1347637009517175,1.6184463955086323,8.057555333451765,4.775780661530013,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000892::P106::PR500A::REP1M,0,12.374918401745155,0.34702614602767884,4.271725846114551,1.6250304485435625,8.103192555630605,4.87653192855336,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000893::P109::PR500A::REP1M,0,12.00542675529725,0.4573484935103937,2.038139884365618,3.0727021385064215,9.967286870931632,3.2084724430068,TRUE,3
