gene,di_raw,di_raw_ci_low,di_raw_ci_high,magnitude_cv,mean_norm,n_contexts,di_corrected,di_corrected_ci_low,di_corrected_ci_high,dataset
EN1,0.9306372828693541,0.4036998785976973,0.9306372828693541,0.7540244946873468,10.50633237410147,5,1.0321106117422965,0.5051732074706397,1.0321106117422965,JUMP-CP_CRISPR
EN2,0.8891945623959452,0.3574615183856488,0.8891945623959452,0.07005896207820589,4.794743546444756,5,0.9355036426178068,0.4037705986075104,0.9355036426178068,JUMP-CP_CRISPR
ENC1,0.8915173606660339,0.3941242437401836,0.8915173606660339,0.15383991810346886,5.584690888117359,5,0.9454559907193328,0.44806287379348253,0.9454559907193328,JUMP-CP_CRISPR
ENDOG,0.9251510991954971,0.3917843764099518,0.9251510991954971,0.07610744304484149,4.623718228450049,5,0.9698083652808427,0.4364416424952974,0.9698083652808427,JUMP-CP_CRISPR
ENGASE,0.49435586299077205,0.19698726721864865,0.49435586299077205,0.06611202701558082,6.852092530019182,5,0.5605354406025009,0.26316684483037756,0.5605354406025009,JUMP-CP_CRISPR
ENO1,0.7403214135198826,0.3517074158504072,0.7403214135198825,0.433710867006738,7.587454114238912,5,0.8136033352436249,0.4249893375741496,0.8136033352436248,JUMP-CP_CRISPR
ENO2,1.0111041300293053,0.6639981896302075,0.9804585931147503,0.11371121580452641,4.321131825795432,7,1.0528389253174448,0.705732984918347,1.0221933884028898,JUMP-CP_CRISPR
ENO3,0.9344255961747829,0.4020956867242109,0.9344255961747829,0.25968948960014065,5.40288916830994,5,0.9866083303505481,0.45427842089997605,0.9866083303505481,JUMP-CP_CRISPR
ENOPH1,0.995642011939089,0.4176138064742973,0.995642011939089,0.04541048584281937,4.48917103638287,5,1.0389997806371998,0.4609715751724082,1.0389997806371998,JUMP-CP_CRISPR
ENPEP,0.9080186146175682,0.3852568760232543,0.9080186146175682,0.17195059152601108,5.597905451055874,5,0.9620848749078733,0.43932313631355946,0.9620848749078733,JUMP-CP_CRISPR
ENPP1,0.8786455281151756,0.39386877218549254,0.8786455281151756,0.08946843110661343,4.831681586203941,5,0.9253113670729064,0.44053461114322334,0.9253113670729064,JUMP-CP_CRISPR
ENPP2,0.8496237189967191,0.3473479026432538,0.8496237189967191,0.2544342706387115,5.718933610830518,5,0.9048589057803429,0.4025830894268776,0.9048589057803429,JUMP-CP_CRISPR
ENPP3,0.9558138452318081,0.6211921793191884,0.9277621999888737,0.21844245899413253,4.574327861169201,7,0.9999940842439765,0.6653724183313567,0.971942439001042,JUMP-CP_CRISPR
ENPP4,0.9649082480565571,0.4032554916912938,0.9649082480565571,0.2532213107307562,5.468769511714191,5,1.0177272744715626,0.4560745181062995,1.0177272744715626,JUMP-CP_CRISPR
ENPP5,0.9436513898401064,0.43678954016068994,0.9436513898401064,0.1495055989750157,4.806365203275365,5,0.9900727155310461,0.48321086585162965,0.9900727155310461,JUMP-CP_CRISPR
ENPP6,0.7414247866301109,0.34931209748228387,0.7414247866301109,0.04979915715772782,4.855200111201219,5,0.78831777460014,0.3962050854523129,0.78831777460014,JUMP-CP_CRISPR
ENPP7,0.8789758150604163,0.35142766621189014,0.8789758150604162,0.13215710555805346,4.994121281074493,5,0.9272105456153948,0.39966239676686866,0.9272105456153947,JUMP-CP_CRISPR
ENTPD1,0.8855177007244974,0.5124410461174973,0.863139119618592,0.073677765999524,4.500305777594314,6,0.9289830121136857,0.5559063575066856,0.9066044310077803,JUMP-CP_CRISPR
ENTPD3,0.9435567634220758,0.417408197307626,0.9435567634220758,0.06712861566516387,4.620827926014132,5,0.9881861140942041,0.46203754797975427,0.9881861140942041,JUMP-CP_CRISPR
ENTPD4,0.986480033312735,0.4213383389783878,0.986480033312735,0.08580059431780353,4.377725167929349,5,1.0287614241790357,0.46361972984468836,1.0287614241790357,JUMP-CP_CRISPR
ENTPD5,0.8813169084698159,0.3896878633637134,0.8813169084698159,0.0296037552336425,5.62952437421289,5,0.9356885538625407,0.4440595087564382,0.9356885538625407,JUMP-CP_CRISPR
ENTPD6,0.8849941963546933,0.4051651103661785,0.8849941963546933,0.24537967068435604,6.597051657266766,5,0.9487105122462197,0.4688814262577049,0.9487105122462197,JUMP-CP_CRISPR
ENTPD7,0.9615360453593322,0.5367854678500441,0.9284146143017389,0.32932830816133607,5.5074608182865505,6,1.0147287640902234,0.5899781865809353,0.98160733303263,JUMP-CP_CRISPR
ENTPD8,0.9102696719143928,0.41426320636797576,0.9102696719143928,0.4758462637648349,6.464613198148262,5,0.972706857197917,0.4767003916515,0.972706857197917,JUMP-CP_CRISPR
EOMES,0.9703836098196181,0.4194154821622823,0.9703836098196181,0.14449284418278976,4.654264344771977,5,1.0153358995151978,0.46436777185786193,1.0153358995151978,JUMP-CP_CRISPR
EP300,0.4550393994997928,0.19708738890508692,0.4653835547652203,0.14600452473193817,6.558563793812243,5,0.5183839879904647,0.26043197739575885,0.5287281432558922,JUMP-CP_CRISPR
EPAS1,0.8302016513296867,0.3666332718069053,0.8302016513296867,0.11782226922955193,5.189381437027787,5,0.8803222634002427,0.41675388387746126,0.8803222634002427,JUMP-CP_CRISPR
EPB41L1,0.7822324174703295,0.3403638687516851,0.7822324174703295,0.16400416054981767,4.914148072001407,5,0.8296947426362207,0.38782619391757633,0.8296947426362207,JUMP-CP_CRISPR
EPB42,1.0068766130517248,0.4217315689652644,1.0068766130517248,0.12956312947229873,5.019192067152302,5,1.0553534848249888,0.4702084407385284,1.0553534848249888,JUMP-CP_CRISPR
EPC1,0.8537053671305717,0.37339359041954223,0.8537053671305717,0.2271105174540912,6.917903388093005,5,0.9205205658712492,0.44020878916021977,0.9205205658712492,JUMP-CP_CRISPR
EPHA1,0.9416971033792841,0.4023174944092756,0.9416971033792841,0.1843033309826887,5.289751286891071,5,0.9927871177513712,0.45340750878136266,0.9927871177513712,JUMP-CP_CRISPR
EPHA10,0.8603140917048973,0.3813214120730485,0.8603140917048973,0.07172084446274499,4.925374856011247,5,0.9078848485389912,0.42889216890714243,0.9078848485389912,JUMP-CP_CRISPR
EPHA2,0.8197317726941957,0.31992120881850794,0.8197317726941957,0.10430498357131543,5.219786316878147,5,0.8701460442705182,0.37033548039483044,0.8701460442705182,JUMP-CP_CRISPR
EPHA3,0.9315165215188942,0.39364417518581163,0.9315165215188942,0.09742393143056323,5.207489641831439,5,0.9818120280964876,0.44393968176340504,0.9818120280964876,JUMP-CP_CRISPR
EPHA4,0.4907313233135867,0.2035786989553994,0.4907313233135867,0.17816450797282649,8.946568879122285,5,0.5771399856164722,0.28998736125828484,0.5771399856164722,JUMP-CP_CRISPR
EPHA5,0.9533062074660702,0.3966703322293149,0.9533062074660702,0.1926120663452907,6.496829251426858,5,1.0160545451149416,0.45941866987818647,1.0160545451149416,JUMP-CP_CRISPR
EPHA6,0.9484831844375685,0.3941063597143645,0.9484831844375685,0.07529475136207915,4.979390428509044,5,0.9965756399727088,0.4421988152495048,0.9965756399727088,JUMP-CP_CRISPR
EPHA7,0.939857480566384,0.4185939084979604,0.939857480566384,0.0982561959138339,4.190489571983039,5,0.9803304935394612,0.45906692147103767,0.9803304935394612,JUMP-CP_CRISPR
EPHA8,0.7864268086402408,0.36412643175240755,0.7864268086402407,0.09165097147162657,5.407829200361583,5,0.8386572551364591,0.4163568782486258,0.838657255136459,JUMP-CP_CRISPR
EPHB1,0.9219653918976753,0.3928821975676523,0.9219653918976753,0.10325286239477374,4.428237274385093,5,0.9647346439326444,0.43565144960262137,0.9647346439326444,JUMP-CP_CRISPR
EPHB2,0.943050259039839,0.40422222377206096,0.943050259039839,0.11802166405412051,4.592034568614084,5,0.9874015147763822,0.44857347950860416,0.9874015147763822,JUMP-CP_CRISPR
EPHB3,0.9436289663801697,0.4202535839592581,0.9436289663801697,0.29075087365533475,6.396552909548141,5,1.0054088048558456,0.48203342243493413,1.0054088048558456,JUMP-CP_CRISPR
EPHB4,0.9222914989111943,0.3889601524527656,0.9222914989111944,0.22377930830277507,4.741895127821237,5,0.9680901531563737,0.434758806697945,0.9680901531563738,JUMP-CP_CRISPR
EPHB6,0.8872192581573058,0.37000322062482227,0.8872192581573057,0.18309927108946708,4.774628043870773,5,0.9333340567844631,0.41611801925197955,0.933334056784463,JUMP-CP_CRISPR
EPHX2,0.938312808203826,0.7271992500823836,0.916852270261562,0.25101776768543965,5.627195875731822,10,0.9926619642554814,0.781548406134039,0.9712014263132174,JUMP-CP_CRISPR
EPHX3,0.9410338131592603,0.7697713877491266,0.9178831955736237,0.3595181176065088,5.748272263243759,12,0.9965523615022763,0.8252899360921426,0.9734017439166398,JUMP-CP_CRISPR
EPHX4,0.8812825024456582,0.6753591186945799,0.888578255221687,0.15882312847101593,5.097898894618358,12,0.9305195485122556,0.7245961647611773,0.9378153012882844,JUMP-CP_CRISPR
EPM2A,0.9063649998713654,0.40427099247350073,0.9063649998713654,0.31092423003678427,5.843480410410116,5,0.9628030972334674,0.46070908983560266,0.9628030972334674,JUMP-CP_CRISPR
EPOR,0.9072496380579537,0.3646272816001951,0.9072496380579537,0.12597126826076513,4.873224299333378,5,0.9543167090766508,0.4116943526188922,0.9543167090766508,JUMP-CP_CRISPR
EPRS,0.661495095696535,0.3753214691759634,0.6455179691309294,0.1299786199621165,6.062519965874991,6,0.7200487431913035,0.4338751166707319,0.704071616625698,JUMP-CP_CRISPR
EPS8,0.9265874325399138,0.3822151865088469,0.9265874325399138,0.28385010083130785,5.582051467442131,5,0.9805005702717561,0.43612832424068915,0.9805005702717561,JUMP-CP_CRISPR
EPT1,0.845777997867929,0.3680041128393411,0.845777997867929,0.18149317316857147,5.905269569652405,5,0.9028128735779185,0.42503898854933064,0.9028128735779185,JUMP-CP_CRISPR
EPX,0.906434411532085,0.375065775111851,0.906434411532085,0.09253244518169072,5.596970701146881,5,0.9604916437256622,0.4291230073054282,0.9604916437256622,JUMP-CP_CRISPR
ERAL1,0.8492469281143717,0.3406534733433272,0.8492469281143717,0.037708561803973945,4.983287274937302,5,0.8973770205683818,0.3887835657973372,0.8973770205683818,JUMP-CP_CRISPR
ERAP1,0.9622248219665068,0.4816181938706856,0.9622248219665068,0.161792831449436,4.957611195640607,5,1.0101069270976462,0.529500299001825,1.0101069270976462,JUMP-CP_CRISPR
ERAP2,0.9594906217614293,0.4139766983489787,0.9594906217614293,0.048579137514031874,5.573174962249215,5,1.0133180275271951,0.46780410411474466,1.0133180275271951,JUMP-CP_CRISPR
ERBB2,0.9284317947316092,0.42955454241559565,0.9284317947316092,1.3413277778959392,18.2165341471448,5,1.104372579262186,0.6054953269461724,1.104372579262186,JUMP-CP_CRISPR
ERBB3,0.30971812217101036,0.12080477793942523,0.309756907198352,0.0719897473792877,9.209477468772855,5,0.39866603497837216,0.20975269074678704,0.39870482000571383,JUMP-CP_CRISPR
ERBB4,0.9145028214899338,0.44609400603155286,0.9145028214899338,0.1281267630258065,4.522271642952286,5,0.9581802858360324,0.4897714703776515,0.9581802858360324,JUMP-CP_CRISPR
ERCC1,1.0006237571676602,0.42784521282689814,1.0006237571676602,0.18161712346154307,6.179117514995639,5,1.060303538980896,0.4875249946401339,1.060303538980896,JUMP-CP_CRISPR
ERCC2,0.9216397776712488,0.39594812819954917,0.9216397776712488,0.21650377599404735,6.614855246114955,5,0.985528045996982,0.4598363965252823,0.985528045996982,JUMP-CP_CRISPR
ERCC3,0.8678778230557298,0.3647369063425756,0.8678778230557298,0.019224792517566865,5.351462474798056,5,0.9195638627050166,0.41642294599186236,0.9195638627050166,JUMP-CP_CRISPR
ERCC4,0.8291134014392593,0.4891180437908722,0.8291134014392593,0.3889962633647935,9.146518396217665,6,0.9174532365228784,0.5774578788744913,0.9174532365228784,JUMP-CP_CRISPR
ERCC5,0.9207749131014142,0.39378060910829216,0.9207749131014142,0.07987194979569674,4.543876580370468,5,0.9646610444534529,0.4376667404603308,0.9646610444534529,JUMP-CP_CRISPR
ERCC6,0.9782212340460006,0.43944097003059535,0.9782212340460007,0.5633178675106978,5.802163462589776,5,1.0342602798566274,0.49548001584122203,1.0342602798566274,JUMP-CP_CRISPR
ERCC8,0.8157014317929796,0.34615127284927716,0.8157014317929796,0.03244145091792505,4.784804744908319,5,0.8619145200700788,0.3923643611263764,0.8619145200700788,JUMP-CP_CRISPR
EREG,0.9028566639400234,0.5749787486043084,0.8847689013086363,0.30233292983813537,5.793788896057956,7,0.9588148256596474,0.6309369103239324,0.9407270630282603,JUMP-CP_CRISPR
ERF,0.893144685700184,0.3847536063297449,0.893144685700184,0.2079984887224296,5.720631488486329,5,0.948396271098626,0.4400051917281869,0.948396271098626,JUMP-CP_CRISPR
ERG,1.0282209459520892,0.4314237558007553,1.0282209459520892,0.16113403015323466,4.940766722819277,5,1.0759403620810701,0.4791431719297361,1.0759403620810701,JUMP-CP_CRISPR
ERI1,0.8009465698613369,0.36179031080262364,0.7862452177977362,0.1189194615800492,5.7408436442551105,5,0.8563933703602085,0.41723711130149516,0.8416920182966077,JUMP-CP_CRISPR
ERMP1,0.742542582058416,0.3243417792284489,0.742542582058416,0.013698121578809392,5.084071343575905,5,0.7916460774639,0.37344527463393296,0.7916460774639,JUMP-CP_CRISPR
ERN1,0.9028520782388996,0.40066252285431125,0.9028520782388996,0.08430122768720386,4.730111090915838,5,0.9485369186992324,0.4463473633146441,0.9485369186992324,JUMP-CP_CRISPR
ERN2,0.8765732583807349,0.3449592383734048,0.876573258380735,0.25329780852972045,6.6207265343472415,5,0.940518233380166,0.408904213372836,0.9405182333801662,JUMP-CP_CRISPR
ERO1A,0.9109516213629671,0.41325527209559776,0.9109516213629671,0.08298959558832704,4.812545848888363,5,0.9574326415945518,0.4597362923271824,0.9574326415945518,JUMP-CP_CRISPR
ERP44,0.9091635953818231,0.3771004931009398,0.9091635953818231,0.2986058962078708,5.754408812133276,5,0.9647414123660203,0.43267831008513696,0.9647414123660203,JUMP-CP_CRISPR
ESD,0.9364071214795033,0.7281231783345613,0.9222533624050254,0.24870420602292842,5.224470492866022,10,0.9868666342411978,0.7785826910962558,0.9727128751667199,JUMP-CP_CRISPR
ESM1,0.8340101197879706,0.5447237873566205,0.8202478186278113,0.20496467063298107,5.01972793292111,7,0.8824921671145536,0.5932058346832035,0.8687298659543943,JUMP-CP_CRISPR
ESPL1,0.2588366598443075,0.11969533259827836,0.3177789036782647,0.10811010363042695,24.875050134602223,7,0.49908740131728446,0.35994607407125534,0.5580296451512416,JUMP-CP_CRISPR
ESR1,0.9919786095894448,0.4146285921081604,0.9919786095894448,0.08644117592051738,4.458726036039165,5,1.0350423312859562,0.4576923138046717,1.0350423312859562,JUMP-CP_CRISPR
ESR2,0.9127631722963716,0.42311332477372704,0.9127631722963716,0.11906031095674621,4.776746920288306,5,0.9588984356714448,0.46924858814880027,0.9588984356714448,JUMP-CP_CRISPR
ESRRA,0.7094088040557186,0.2799987742434412,0.7094088040557187,0.0833023814634695,6.710589474094109,5,0.7742217024477984,0.34481167263552104,0.7742217024477985,JUMP-CP_CRISPR
ESRRB,0.9524347195549681,0.4310607721551729,0.952434719554968,0.0591220618717384,4.376067236464833,5,0.9947000976188217,0.4733261502190266,0.9947000976188216,JUMP-CP_CRISPR
ESRRG,0.8977455034969162,0.4062107687063653,0.8977455034969162,0.11490885569049436,5.102249229812404,5,0.9470245664137459,0.455489831623195,0.9470245664137459,JUMP-CP_CRISPR
ESX1,0.7853679789893765,0.3772178674559499,0.7853679789893765,0.32273904219520744,5.677262039666435,5,0.8402006891622462,0.4320505776288196,0.8402006891622462,JUMP-CP_CRISPR
ETF1,0.34782446733477557,0.15469263620851237,0.3587211152428924,0.06274783817444798,11.49204424820332,5,0.45881809897495796,0.26568626784869476,0.4697147468830748,JUMP-CP_CRISPR
ETFA,0.9973703226186674,0.4384780013565812,0.9973703226186674,0.19110393902561448,5.4239535337358875,5,1.0497565027929272,0.4908641815308411,1.0497565027929272,JUMP-CP_CRISPR
ETFB,0.9138880804857318,0.4182666891413598,0.9138880804857318,0.11985852661430987,5.357111932612485,5,0.9656286843035927,0.4700072929592207,0.9656286843035927,JUMP-CP_CRISPR
ETFDH,0.8766301790369172,0.39449096989579424,0.8766301790369171,0.13551481667895712,4.848591629238929,5,0.9234593402937192,0.4413201311525963,0.9234593402937191,JUMP-CP_CRISPR
