drug,di_raw,di_raw_ci_low,di_raw_ci_high,magnitude_cv,mean_norm,n_contexts,di_corrected,di_corrected_ci_low,di_corrected_ci_high,dataset
Norepinephrine (hydrochloride),0.9092531518347224,0.8736916325726014,0.9053463182488868,0.2883197942738761,93.17807358718389,49,0.8973727268062471,0.8618112075441261,0.8934658932204115,Tahoe-100M
Olanzapine,0.8696628222888718,0.8311869823049179,0.8720595346856183,0.4336378382432009,62.15599434851907,50,0.8617377858237535,0.8232619458397996,0.8641344982204999,Tahoe-100M
Palmatine (chloride),0.9302378712275879,0.8976977413278278,0.9221339362872338,0.3024276587520598,90.46393469496098,49,0.9187035053349646,0.8861633754352044,0.9105995703946105,Tahoe-100M
Pasireotide (acetate),0.8503588576536368,0.8106862787129099,0.8549226762284259,0.4221695286951791,52.29475623961141,50,0.8436911523988617,0.8040185734581348,0.8482549709736508,Tahoe-100M
Pentagastrin,0.9237258320227818,0.8900172073114655,0.9174633084267656,0.3106638917199586,85.49707860646764,49,0.9128247520429795,0.8791161273316632,0.9065622284469633,Tahoe-100M
Pentamidine (isethionate),0.8085718861900613,0.7634905353686026,0.822040137851,0.4650857058256906,50.83407290177995,50,0.8020904215197645,0.7570090706983058,0.8155586731807033,Tahoe-100M
Pyridoxine,0.8619618884994769,0.8198457706924727,0.8657675252205816,0.36792619174095087,55.10693954289979,49,0.8549356232142693,0.8128195054072651,0.8587412599353741,Tahoe-100M
Pyridoxine (hydrochloride),0.9276681702183727,0.895915288967734,0.9197888139867768,0.24337195873321202,105.62974296974537,49,0.9142001278580101,0.8824472466073714,0.9063207716264142,Tahoe-100M
Quinestrol,0.8881908823610802,0.8504491464508206,0.8900521434508588,0.4960596000046775,48.261663670849856,50,0.882037405959204,0.8442956700489443,0.8838986670489826,Tahoe-100M
Radotinib,0.878344031757829,0.8382129530477069,0.8793007903585502,0.27051814741814084,98.4133740471237,49,0.8657960935234957,0.8256650148133736,0.8667528521242169,Tahoe-100M
Raltitrexed,0.9289891328367155,0.8971999894583691,0.921019386653035,0.29470273434931493,96.19080700457621,49,0.916724577163356,0.8849354337850096,0.9087548309796755,Tahoe-100M
Rapamycin,0.8550502177449929,0.8133258746819624,0.8619362006245151,0.43844223532283494,53.74562888748898,50,0.8481975227919402,0.8064731797289096,0.8550835056714624,Tahoe-100M
Relugolix,0.9463020638221201,0.914777379002429,0.9373888706283092,0.30257652874683516,89.09708324923832,49,0.9349419747255369,0.9034172899058457,0.926028781531726,Tahoe-100M
Resveratrol,0.8994771400872675,0.8656715156701408,0.8957036665923552,0.24103549375250066,106.60532076092831,49,0.8858847092483564,0.8520790848312296,0.8821112357534441,Tahoe-100M
Retinoic acid,0.8672830076473366,0.8259379916888072,0.8728496183733168,0.4822927307459539,50.48759379643074,50,0.860845719883436,0.8195007039249066,0.8664123306094161,Tahoe-100M
Riluzole hydrochloride,0.8649802834332236,0.826820907866997,0.8640195185510485,0.28158971829155416,97.2892150093959,49,0.8525756781382144,0.8144163025719878,0.8516149132560393,Tahoe-100M
Rimonabant,0.9083581330147027,0.8729591927134553,0.9036335457825115,0.2939387891090021,87.26150121562019,49,0.8972320849740726,0.8618331446728252,0.8925074977418814,Tahoe-100M
Ritonavir,0.924984818415771,0.8912347297316289,0.9182274869226416,0.30053897514110806,91.34247933233583,49,0.9133384360014845,0.8795883473173424,0.906581104508355,Tahoe-100M
Ropivacaine (hydrochloride monohydrate),0.84580476849642,0.802223398604384,0.8537085451020936,0.4664204709308524,51.133137140871376,50,0.8392851724274535,0.7957038025354175,0.8471889490331271,Tahoe-100M
S-Adenosyl-L-methionine (disulfate tosylate),0.8296677213163852,0.7822853707291223,0.8392387568063693,0.45699985036472757,51.572920908383,50,0.823092051775651,0.7757097011883881,0.8326630872656351,Tahoe-100M
Salicylic acid,0.8538113270993013,0.813692921720088,0.8590055663477216,0.4700323862300514,53.7439451500586,50,0.846958846826758,0.8068404414475447,0.8521530860751784,Tahoe-100M
Saquinavir,0.9139454415759759,0.8802678046808652,0.9090739884185631,0.2664556230562454,98.840141404135,49,0.9013430894930365,0.8676654525979258,0.8964716363356238,Tahoe-100M
Selinexor ,0.8399108170676779,0.8036553435970297,0.8403254087235007,0.24200533661251913,84.89237062080602,50,0.8290868387879987,0.7928313653173505,0.8295014304438215,Tahoe-100M
